226:9,2,9,5,6,9,2,4,1,5,8,1,5,6,5,4,1,9,5,4,6,5,2,9,5,8,6,9,6,6
227:5,3,3,7,1,4,1,7,5,7,1,3,6,3,6,7,6,7,3,6,9,8,2,7,2,3,2,3,8,1
228:6,5,4,4,5,2,2,3,5,1,4,9,3,2,9,1,2,6,6,9,8,5,4,9,9,8,3,8,3,2
229:9,2,6,8,7,7,7,4,4,6,9,8,9,3,9,9,8,4,5,1,9,7,2,7,3,2,1,1,8,8
230:9,7,4,5,7,5,8,7,5,5,2,8,3,6,7,9,7,4,6,8,9,1,9,7,2,5,4,7,1,6
231:7,3,7,9,2,2,5,8,4,3,6,8,7,2,8,9,6,5,3,1,9,5,5,1,8,8,4,3,8,4
232:7,3,7,9,2,2,5,8,4,3,6,8,7,2,8,9,6,5,3,1,9,5,5,1,8,8,4,3,8,4
233:9,9,7,8,9,9,2,1,7,3,6,8,2,6,7,6,3,4,5,5,5,2,5,3,9,3,4,8,3,3
234:2,8,1,2,1,2,1,7,6,9,1,4,3,4,4,4,8,6,4,4,8,9,3,4,5,2,6,6,9,6
235:6,1,5,9,9,3,1,5,1,2,4,2,9,6,9,1,7,9,4,4,5,2,7,5,2,9,6,9,8,5
236:9,9,3,5,4,7,6,1,3,1,2,6,2,8,1,7,5,3,8,8,2,4,2,1,3,3,2,4,2,8
237:5,7,4,2,5,1,3,2,3,5,3,8,7,3,9,2,8,3,1,2,5,3,5,6,8,9,4,4,5,8
238:2,2,3,7,1,2,7,2,5,1,6,3,6,3,7,5,5,5,7,9,1,1,9,4,7,4,6,4,7,2
239:8,2,1,8,4,7,3,9,1,3,8,9,6,5,3,9,6,9,2,2,3,8,2,6,3,3,7,4,7,8
240:1,7,7,4,4,1,4,6,2,1,6,1,8,5,3,6,3,9,4,9,4,8,4,6,2,3,3,4,4,1
241:9,6,3,8,8,5,1,6,3,8,3,1,4,7,5,1,2,8,2,3,8,3,4,6,6,4,8,9,6,6
242:1,5,3,5,9,7,2,1,2,1,1,4,7,4,1,9,2,5,4,5,1,7,8,1,9,6,4,5,6,6
243:9,1,2,5,7,4,9,3,3,4,1,6,4,7,3,9,6,9,7,4,8,7,9,5,8,7,5,8,2,4
244:9,3,8,5,8,3,4,9,8,6,1,9,6,8,3,3,8,9,9,3,1,8,2,2,6,5,7,1,5,8
245:5,6,9,1,8,5,3,1,7,6,6,6,9,1,4,6,3,9,2,5,5,8,3,8,4,2,8,8,6,4
246:5,8,5,2,2,1,6,7,1,3,7,8,1,6,8,3,4,7,9,2,8,8,3,8,3,2,6,3,2,9
247:5,4,4,1,7,2,9,3,1,2,2,3,4,1,5,1,1,6,7,4,5,3,1,4,5,9,5,3,5,3
248:6,1,1,7,5,5,3,2,5,5,7,1,1,5,2,7,1,3,4,3,2,4,8,7,7,6,3,3,5,6
249:5,4,8,4,7,5,9,6,2,5,6,5,9,1,4,1,3,4,8,5,1,6,6,5,3,6,7,8,2,4
250:2,2,8,7,1,2,7,2,5,1,6,3,6,3,7,5,5,5,7,9,1,1,9,4,7,4,6,4,7,5
251:7,2,1,6,2,8,7,4,3,4,6,7,7,2,4,9,3,9,8,1,9,4,9,9,3,2,2,8,6,3
252:3,3,6,9,7,6,8,1,4,9,8,4,5,5,5,2,7,8,4,7,4,3,9,8,7,1,7,6,4,7
253:5,7,4,5,1,6,9,7,8,3,7,5,3,5,7,6,8,1,7,4,8,2,3,4,4,9,8,8,7,9
254:6,9,7,4,1,4,1,9,9,2,6,5,9,6,6,2,8,5,7,2,5,4,2,2,8,2,7,9,9,8
255:7,4,8,8,6,6,7,3,3,9,4,2,3,3,8,4,9,4,6,5,8,1,9,3,2,8,2,6,1,6
256:4,5,2,3,6,4,6,3,9,3,3,9,2,8,3,8,6,2,4,1,6,3,3,6,5,3,4,7,3,7
257:3,2,1,5,7,6,6,6,3,2,4,4,4,3,4,9,4,7,6,2,8,5,6,3,1,6,9,9,1,4
258:4,5,8,7,5,3,1,8,8,8,1,6,9,3,1,9,6,7,5,1,2,7,1,1,5,2,3,7,7,1
259:9,7,4,5,7,5,8,7,5,5,2,8,3,6,7,9,7,4,6,8,9,1,9,7,2,5,4,7,2,6
260:1,1,5,7,9,1,6,4,6,4,1,4,5,9,4,2,6,4,1,8,1,2,3,4,3,5,3,4,7,6
261:1,4,5,2,8,5,2,2,3,6,4,5,2,2,7,9,4,7,6,9,8,9,2,2,7,5,5,5,7,1
262:3,2,6,8,1,9,6,2,5,5,4,1,3,2,8,9,2,1,7,1,2,2,4,1,4,7,9,5,7,3
263:6,9,3,4,8,3,3,7,2,5,3,6,6,6,6,8,4,1,3,1,3,3,8,3,8,7,7,6,3,2
264:1,1,6,7,4,4,5,9,1,6,4,5,7,8,5,6,9,5,1,7,1,6,1,7,4,2,5,9,5,1
265:9,7,2,3,6,9,8,8,9,3,6,9,5,5,2,7,4,8,3,4,9,9,2,3,3,6,4,9,6,1
266:5,1,6,8,1,3,8,5,5,7,2,5,3,1,3,8,6,9,4,6,2,6,1,2,7,2,2,4,9,6
267:6,6,6,9,4,2,1,2,3,9,5,7,7,8,5,1,5,2,9,8,1,8,7,2,7,8,7,5,9,6
268:5,2,2,9,2,3,2,6,8,4,6,4,7,4,5,7,6,7,5,1,3,5,9,9,3,6,6,4,7,9
269:9,4,1,2,1,9,3,4,5,8,4,2,9,4,4,2,3,4,8,8,6,9,5,1,7,5,5,8,6,5
270:2,4,1,1,2,6,3,8,7,6,3,8,9,2,9,6,3,6,2,9,1,4,2,9,9,5,5,7,6,7
271:1,4,5,2,8,5,2,2,3,6,4,5,2,2,7,9,4,7,6,9,8,9,2,2,7,5,5,5,7,2
272:8,7,6,9,3,4,9,1,5,6,7,1,4,9,2,3,7,5,8,8,7,8,3,1,8,5,4,8,2,7
273:3,9,1,1,2,4,5,8,3,9,8,2,7,4,1,2,8,9,8,3,1,9,9,2,9,4,7,1,2,8
274:5,1,1,8,5,4,5,7,1,3,7,8,3,8,7,3,4,2,5,7,6,9,7,1,1,8,8,6,7,4
275:9,2,1,8,1,1,2,7,4,8,8,4,3,8,3,3,5,1,2,5,8,5,8,8,9,3,8,5,7,9
276:1,5,8,1,1,8,2,7,8,8,6,5,6,3,2,2,1,3,6,4,5,5,8,7,3,8,7,5,6,8
277:5,7,4,5,1,6,9,6,8,3,7,5,3,5,7,6,8,1,7,4,8,2,3,4,4,9,8,8,7,9
278:9,4,1,2,1,9,3,4,5,8,4,2,9,1,4,2,3,4,8,8,6,9,5,1,7,5,5,8,6,5
279:3,7,8,6,7,7,9,1,3,2,3,7,8,2,9,5,3,8,2,8,3,4,3,8,3,3,5,2,2,6
280:1,6,8,9,1,9,7,8,9,2,1,3,8,4,9,7,2,8,1,5,4,1,1,2,9,2,1,6,2,9
281:4,5,9,4,2,7,9,3,8,2,3,5,9,8,9,4,3,2,6,9,4,4,5,9,7,5,8,3,3,3
282:7,5,9,1,5,8,1,2,1,6,7,2,3,5,2,8,9,7,8,2,2,1,7,4,6,8,8,6,6,1
283:7,2,8,7,8,2,9,4,9,4,8,1,8,6,6,5,5,5,6,2,1,1,4,7,9,1,4,2,2,6
284:4,6,3,5,6,5,3,4,1,4,7,7,1,1,1,1,3,1,9,9,8,6,4,3,9,4,3,8,6,1
285:8,5,9,1,6,8,1,5,7,5,5,5,4,1,4,3,1,7,2,2,1,3,8,2,6,7,7,5,1,7
286:1,8,4,4,4,5,1,7,6,4,3,6,5,7,6,9,6,4,2,4,2,8,1,4,2,2,1,2,3,9
287:2,8,2,9,3,5,3,3,7,2,3,8,7,6,5,2,6,9,3,2,9,8,6,4,9,8,9,8,5,2
288:6,4,7,4,9,9,9,9,7,1,2,6,7,8,7,2,5,9,4,4,8,9,6,9,5,2,9,9,1,5
289:4,2,9,2,9,5,5,5,1,6,7,1,1,9,4,6,6,3,9,9,7,5,9,9,2,8,6,3,4,6
290:2,8,7,8,3,1,1,4,1,3,6,3,5,2,9,6,8,9,7,3,5,3,3,2,7,9,6,6,5,3
291:8,6,8,5,8,8,5,3,4,4,7,6,8,4,4,9,6,8,6,5,4,5,8,5,3,6,5,3,7,2
292:4,2,2,4,6,3,3,1,5,7,9,6,6,3,2,9,9,6,4,2,5,8,2,1,8,2,8,7,2,8
293:1,1,6,7,4,4,5,9,1,6,4,5,7,8,5,6,9,5,5,7,1,6,1,7,4,2,5,9,5,1
294:2,4,1,4,8,1,5,8,1,5,4,6,4,9,2,9,4,2,1,9,4,5,7,7,4,4,7,3,4,8
295:5,4,5,7,3,4,6,5,9,4,7,4,6,3,3,5,2,4,2,8,3,8,1,8,4,3,5,7,7,9
296:2,3,5,6,3,9,8,2,2,3,1,1,9,5,6,3,9,7,6,3,5,4,3,6,9,9,8,9,2,1
297:5,4,5,9,2,9,4,9,9,4,4,7,1,6,8,3,5,6,1,6,8,2,1,1,4,7,8,2,8,9
298:7,7,4,3,2,4,6,4,5,4,9,7,8,8,1,2,2,5,5,1,8,6,5,7,2,1,9,5,6,7
299:3,1,7,5,4,1,5,1,6,7,4,6,8,7,6,3,6,8,3,4,8,2,2,6,2,6,2,6,7,8
300:9,2,9,9,5,1,6,8,5,6,9,2,9,5,7,4,5,1,8,2,1,5,9,9,1,1,6,8,8,2
301:5,4,6,9,6,3,4,3,6,9,5,5,6,9,5,7,7,1,7,9,7,6,2,5,7,1,2,1,4,1
302:7,6,7,3,5,3,9,2,3,1,4,8,5,7,3,1,2,5,9,1,5,8,3,4,6,5,2,7,9,5
303:9,9,3,5,4,7,6,5,3,1,2,6,2,8,1,7,5,3,8,8,2,4,2,1,3,3,2,4,2,8
304:2,4,1,4,8,1,5,8,1,5,4,6,4,9,2,9,4,2,1,9,4,5,7,7,4,4,7,3,4,9
305:8,7,6,9,3,4,9,1,5,6,7,1,4,9,2,3,7,5,8,8,7,8,3,1,8,5,4,8,2,8
306:3,7,2,6,8,7,3,4,3,8,2,1,5,9,4,7,5,5,8,8,1,7,3,3,4,9,9,2,2,4
307:4,6,2,9,5,1,4,5,7,9,5,9,9,5,3,4,1,1,9,9,2,8,9,5,8,5,2,9,6,8
308:8,6,8,5,8,8,5,3,4,4,7,6,8,4,4,9,6,8,6,5,4,5,8,5,3,6,5,3,7,3
309:6,5,4,4,5,2,2,3,5,1,4,9,3,2,9,1,2,6,6,8,8,5,4,9,9,8,3,8,3,2
310:5,6,3,7,9,4,8,6,7,2,8,4,7,5,2,5,1,6,6,2,4,9,6,1,8,2,5,4,5,2
311:3,2,8,8,5,8,9,3,2,7,6,9,6,9,8,5,3,1,9,1,1,3,7,6,7,8,2,8,5,7
312:9,9,7,8,9,9,2,1,7,3,6,8,2,6,7,6,3,4,5,5,5,2,5,3,9,3,4,8,3,3
313:3,9,9,7,6,3,8,3,5,7,4,7,9,8,7,5,5,4,9,6,9,8,6,4,4,2,8,9,1,8
314:9,1,1,6,1,4,7,5,9,1,4,8,8,1,1,4,7,9,7,3,9,5,4,9,6,3,3,3,7,4
315:2,3,1,1,4,5,9,2,7,5,7,9,2,8,6,4,3,4,7,1,9,1,5,1,6,3,1,3,2,4
316:5,9,1,2,5,4,4,3,5,9,3,8,5,3,4,4,6,5,9,6,7,1,2,1,6,1,7,8,3,3
317:1,3,7,9,3,5,8,7,8,3,2,8,3,9,4,8,5,3,2,6,3,2,7,6,6,9,7,3,7,7
318:4,4,6,9,1,7,2,3,4,9,1,3,5,6,6,6,1,9,9,5,4,5,2,1,8,8,8,1,7,8
319:9,8,1,3,9,8,4,3,8,9,8,8,7,1,7,6,4,8,4,3,4,5,1,6,5,4,6,6,3,1
320:1,7,5,1,4,6,2,9,5,8,3,2,6,4,4,4,3,3,9,5,1,8,3,4,9,8,8,1,2,8
321:5,5,1,8,3,2,6,6,9,2,3,1,3,8,9,4,7,2,3,1,4,2,6,9,8,9,9,3,4,6
322:9,5,5,6,8,3,2,8,8,4,6,3,6,6,3,7,5,5,4,2,1,4,5,4,9,3,8,7,1,9
323:3,5,5,4,2,1,7,6,9,9,5,2,2,3,1,1,9,1,4,3,2,8,2,4,5,2,3,4,4,7
324:4,7,4,7,5,9,6,9,5,5,4,4,8,3,4,3,2,9,7,1,9,2,8,5,9,8,4,5,9,3
325:1,5,3,8,1,5,8,2,7,6,9,1,8,3,4,2,5,9,5,8,8,1,3,9,7,4,4,5,2,1
326:7,4,7,8,8,8,6,1,3,1,3,9,3,8,7,5,7,4,7,8,9,7,8,5,4,8,3,4,9,3
327:3,9,1,1,2,4,5,8,3,9,8,2,7,4,1,2,8,9,8,3,1,9,9,2,9,4,7,1,2,6
328:3,2,2,5,5,8,8,3,4,6,1,3,4,6,3,8,5,2,7,7,4,8,6,4,4,2,3,8,7,2
329:3,2,3,2,8,5,7,7,1,9,6,4,1,8,5,8,3,5,3,1,5,1,5,4,7,1,9,1,2,2
330:4,3,1,9,4,2,2,5,6,5,1,1,4,7,1,6,1,5,6,7,1,8,3,7,8,4,6,1,2,8
331:3,2,7,9,2,1,5,3,4,5,8,2,3,1,7,5,2,7,4,4,6,4,6,3,1,5,4,7,1,4
332:4,7,7,5,9,3,4,5,9,8,3,2,2,9,5,1,8,1,1,3,4,4,3,8,6,5,2,4,7,9
333:1,9,7,2,6,2,4,6,9,1,1,4,6,4,8,3,6,7,5,2,9,1,2,4,9,6,4,5,7,8
334:9,3,5,7,5,6,3,7,2,4,8,9,5,6,3,6,4,7,6,6,2,4,6,1,6,9,5,4,7,4
335:3,3,5,9,6,8,1,8,3,5,9,7,4,6,9,9,4,6,5,8,9,6,8,5,1,9,2,2,6,3
336:2,8,2,9,3,5,3,3,7,2,3,8,7,6,5,2,6,9,3,2,9,8,6,4,9,8,9,8,5,2
337:9,2,6,8,7,7,7,4,4,6,9,8,9,3,9,9,8,4,5,1,9,7,2,7,3,2,1,9,8,8
338:5,2,3,1,4,5,3,6,7,7,9,5,4,9,4,3,6,8,4,9,4,4,3,8,6,2,6,9,2,5
339:8,7,9,4,5,6,5,1,2,1,2,6,4,3,9,2,2,7,7,9,4,6,8,6,5,7,1,1,9,4
340:3,3,5,9,6,8,1,8,3,5,9,7,4,6,9,9,4,6,5,8,9,6,8,5,1,9,2,2,6,9
341:2,8,8,1,9,1,7,2,8,9,2,9,7,7,1,9,3,7,5,7,6,7,3,4,1,5,2,8,9,6
342:7,7,4,3,2,4,6,4,5,4,9,7,8,8,1,2,2,5,5,1,8,6,5,7,2,1,9,5,6,9
343:3,2,3,2,8,5,7,7,1,9,6,4,1,8,5,8,3,5,3,1,5,1,5,4,1,1,9,1,2,2
344:5,8,2,3,9,8,9,9,2,8,9,1,6,1,3,1,5,9,9,7,7,9,6,3,1,4,7,1,4,1
345:4,8,8,9,8,4,2,7,2,2,5,3,5,2,7,6,4,4,6,4,6,4,7,1,6,4,1,7,9,3
346:9,5,5,6,8,2,2,8,8,4,6,3,6,6,3,7,5,5,4,2,1,4,5,4,9,3,8,7,1,6
347:3,9,3,4,8,5,7,7,6,8,6,6,2,3,8,1,6,7,6,8,2,9,2,3,4,3,6,9,2,3
348:4,9,8,2,9,2,9,2,1,3,8,4,1,5,3,8,6,1,4,8,4,2,1,9,4,1,1,6,2,4
349:8,5,9,1,6,8,1,5,7,5,5,5,4,1,4,3,1,7,2,2,1,3,8,2,6,7,7,5,1,9
350:8,9,1,9,8,5,5,1,9,8,7,4,6,5,1,6,8,1,5,2,3,1,3,4,6,2,8,7,4,6
351:4,1,3,1,9,4,9,8,2,8,3,4,1,2,2,4,1,4,5,4,7,9,1,6,2,2,1,6,1,7
352:5,9,7,1,1,2,2,3,3,5,9,8,9,6,9,7,2,1,7,7,3,9,1,2,2,8,8,3,4,8
353:3,8,7,1,7,8,3,2,7,5,5,3,5,3,9,8,7,3,2,1,7,2,3,7,7,6,6,5,9,7
354:4,2,9,8,4,5,7,6,6,6,6,5,8,8,9,7,9,2,4,4,4,4,2,8,7,8,9,3,4,2
355:3,7,9,7,6,4,2,5,5,8,1,6,5,2,6,7,5,8,3,9,3,2,3,1,3,7,4,9,1,6
356:8,6,5,1,5,5,8,6,8,3,5,6,4,8,1,6,6,5,9,4,4,7,4,8,1,3,9,8,9,7
357:9,4,7,3,2,6,1,2,7,3,6,1,4,3,2,6,8,1,5,4,3,2,3,6,4,1,4,9,2,4
358:7,7,4,3,2,4,6,4,5,4,9,7,8,8,1,2,2,5,5,1,1,6,5,7,2,1,9,5,6,9
359:2,3,1,1,4,5,9,2,7,5,7,9,2,8,6,4,3,4,7,1,9,1,5,1,6,3,1,3,2,1
360:5,9,8,3,8,7,9,7,5,8,7,9,6,3,7,1,5,3,8,7,8,6,7,1,2,9,8,7,6,7
361:7,2,1,6,2,8,6,4,3,4,6,7,7,2,4,9,3,9,8,1,9,4,9,9,3,2,2,8,6,3
362:7,5,5,8,8,2,7,2,6,1,4,4,3,5,4,3,9,4,4,8,3,8,2,7,6,7,2,5,5,1
363:9,2,1,8,1,1,2,7,4,8,8,4,3,8,3,3,5,1,2,5,8,5,8,8,9,3,8,5,7,2
364:7,5,9,1,5,8,1,2,1,6,7,2,3,5,7,8,9,7,8,2,2,1,7,4,6,8,8,6,6,1
365:6,9,8,6,2,2,3,2,6,7,7,7,9,1,8,9,5,4,1,8,6,7,5,6,5,6,3,9,1,8
366:5,3,4,1,2,3,4,8,7,2,1,9,6,2,2,5,4,1,9,4,9,9,3,3,5,3,2,2,6,7
367:9,1,1,3,4,5,1,6,2,5,9,2,1,3,4,8,5,1,5,6,7,4,6,8,9,9,2,2,8,9
368:7,2,8,7,8,2,9,4,9,4,9,1,8,6,6,5,5,5,6,2,1,1,4,7,9,1,4,2,2,6
369:4,9,7,5,9,3,4,5,9,8,3,2,2,9,5,1,8,1,1,3,4,4,3,8,6,5,2,4,7,8
370:2,4,9,8,4,3,4,9,5,7,9,6,2,5,3,4,2,4,1,8,6,4,7,7,8,2,3,4,8,2
371:9,3,7,5,9,8,1,9,5,1,1,7,7,7,6,7,3,6,1,7,4,6,6,8,2,4,2,5,4,4
372:5,9,7,1,1,9,2,3,3,5,9,8,9,6,9,7,2,1,7,7,3,9,1,2,2,8,8,3,4,8
373:6,1,8,9,9,3,1,5,1,2,4,2,9,6,9,1,7,9,4,4,5,2,7,5,2,9,6,9,8,8
374:8,1,5,2,1,7,6,6,5,9,1,8,2,2,2,7,2,9,3,2,4,6,3,8,6,7,1,4,8,8
375:3,1,3,1,4,5,8,9,8,6,3,4,2,7,9,7,4,6,4,7,3,7,9,9,6,4,8,2,4,9
376:3,2,7,7,4,3,6,1,7,5,2,2,2,6,2,9,2,1,8,1,9,8,8,8,7,6,8,1,2,2
377:6,4,8,8,8,9,6,8,6,5,5,2,5,2,8,5,3,2,6,2,7,5,1,2,4,2,5,1,7,4
378:5,6,9,1,8,5,3,1,7,6,6,6,9,1,4,6,3,9,2,5,5,8,3,8,4,2,8,8,6,8
379:9,3,7,5,9,8,1,9,5,1,1,7,7,7,9,7,3,6,1,7,4,6,6,8,2,4,2,5,4,1
380:3,9,3,4,5,5,7,7,6,8,6,6,2,3,8,1,6,7,6,8,2,9,2,3,4,3,6,9,2,8
381:3,9,4,7,4,9,5,3,7,6,6,1,4,8,3,1,2,5,8,8,4,2,6,7,2,5,9,7,1,9
382:7,9,8,1,2,2,9,8,3,6,8,3,7,5,8,7,7,4,2,1,4,2,4,9,7,3,9,2,6,8
383:7,9,8,5,6,4,5,5,5,2,4,5,3,3,8,6,7,6,4,6,5,8,6,2,6,4,4,3,5,5
384:7,5,5,8,8,2,7,2,6,1,4,4,1,5,4,3,9,4,4,8,3,8,2,7,6,7,2,5,5,1
385:7,5,9,1,5,8,1,2,1,6,7,2,3,5,7,8,9,7,8,2,2,1,7,4,6,8,8,6,6,4
386:8,6,6,2,4,8,6,9,4,4,2,9,2,6,9,2,9,4,2,4,3,8,7,8,3,8,5,1,9,3
387:6,7,6,9,6,5,7,3,3,4,7,8,5,5,2,1,2,1,7,3,8,1,6,3,8,7,4,4,4,9
388:4,7,7,3,6,4,4,7,9,7,2,7,4,2,1,9,2,1,4,8,4,7,6,3,9,4,6,3,2,1
389:8,5,9,1,6,8,1,8,7,5,5,5,4,1,4,3,1,7,2,2,1,3,8,2,6,7,7,5,1,7
390:2,2,4,2,4,1,5,6,3,9,4,4,9,9,1,8,9,2,4,9,6,8,8,6,9,3,8,3,3,2
391:3,5,8,9,3,6,5,1,7,3,8,1,6,3,4,5,9,7,5,9,1,6,6,3,6,4,8,4,2,7
392:3,1,5,6,6,3,2,1,2,5,6,7,1,8,7,2,1,4,4,4,8,4,9,6,5,4,9,9,1,9
393:6,6,5,2,6,9,1,3,7,2,4,9,9,8,4,8,4,1,8,6,1,5,4,1,1,5,5,5,9,1
394:4,1,4,8,4,2,1,4,2,6,5,8,4,4,4,5,7,5,5,7,3,3,4,7,5,5,6,7,6,9
395:1,2,6,1,5,2,6,4,5,1,4,2,4,6,9,2,4,5,2,8,8,2,8,8,3,9,3,2,5,6
396:6,5,4,4,5,2,2,3,5,1,4,9,3,2,9,1,2,6,6,8,8,5,4,9,9,8,3,8,3,5
397:9,9,8,3,7,4,9,2,9,8,8,5,4,3,2,4,6,5,3,9,2,2,3,1,4,1,1,4,1,3
398:6,8,1,7,2,5,9,9,4,9,2,5,8,3,1,4,3,3,6,1,1,4,9,8,7,3,8,2,9,9
399:7,4,9,7,8,2,7,1,8,7,4,9,2,4,6,1,2,2,9,9,5,8,9,5,1,9,3,2,1,2
400:7,1,7,3,1,8,1,8,4,1,4,7,7,8,1,9,2,1,8,7,3,9,1,1,7,3,2,4,4,6
401:3,2,7,3,7,3,3,7,3,9,1,7,8,8,7,8,1,4,7,8,7,2,3,4,2,5,1,3,8,8
402:6,4,7,7,9,8,2,2,9,4,1,3,1,3,2,6,8,5,3,8,7,2,3,3,7,3,8,5,7,9
403:1,2,5,2,2,3,4,1,2,8,9,5,6,5,3,6,4,5,3,9,9,6,9,4,6,2,8,4,9,5
404:4,6,9,6,9,4,3,5,7,1,7,6,7,9,4,9,1,6,4,2,6,5,9,9,9,2,3,1,2,7
405:7,4,7,8,8,8,6,1,3,1,3,9,3,8,7,7,7,4,7,8,9,7,8,5,4,8,3,4,9,3
406:4,2,7,5,2,6,1,8,3,9,4,3,1,8,9,5,9,1,8,3,8,7,4,6,8,3,3,5,1,6
407:5,3,3,2,8,4,2,2,8,4,9,4,8,7,1,3,8,1,5,7,3,6,7,7,9,3,1,3,3,2
408:6,8,1,7,2,5,9,9,4,9,2,5,8,3,1,4,3,3,6,1,1,4,9,8,7,3,8,2,9,3
409:6,4,8,8,8,9,6,8,6,5,5,2,5,2,8,5,3,2,6,2,7,5,1,2,4,2,5,1,7,1
410:1,5,5,2,9,9,4,7,8,1,3,9,3,7,2,6,4,5,2,8,6,6,9,6,2,7,5,6,4,5
411:7,3,5,5,5,8,2,9,6,7,5,9,8,2,9,5,7,8,5,7,6,3,1,2,5,9,8,9,2,5
412:1,2,2,3,3,8,3,4,7,5,3,2,5,9,4,5,9,9,9,2,5,7,8,6,2,2,4,5,9,5
413:6,7,8,7,4,8,2,7,4,6,7,2,7,7,8,9,9,2,1,8,5,5,4,1,2,8,7,2,6,5
414:4,2,6,4,8,4,3,5,6,6,1,3,1,8,7,8,7,4,4,3,2,6,8,7,4,5,1,7,8,5
415:9,8,7,5,6,4,6,6,2,7,9,9,7,9,1,5,9,5,6,1,4,2,9,5,6,4,3,4,3,3
416:1,5,8,1,1,8,2,7,8,8,6,5,6,3,2,2,1,3,6,4,5,5,8,7,3,8,7,5,6,7
417:3,9,9,7,6,3,8,3,5,7,4,7,9,8,7,5,5,4,9,6,9,8,6,4,4,2,8,9,1,5
418:5,7,1,2,5,1,3,2,3,5,3,8,7,3,9,2,8,3,1,2,5,3,5,6,8,9,4,4,5,8
419:1,4,1,2,8,7,9,3,1,2,9,7,8,5,3,4,6,8,9,7,7,2,5,7,5,5,8,2,3,1
420:7,3,4,5,3,5,7,4,3,9,9,6,3,4,3,9,5,3,8,9,5,8,9,7,6,3,8,8,7,2
421:8,9,8,2,5,1,2,4,7,3,1,3,5,1,4,6,6,4,1,2,3,3,9,1,5,3,7,7,5,1
422:7,4,3,4,2,3,5,9,1,4,1,1,1,1,6,2,2,3,4,2,1,5,7,4,2,9,4,1,8,8
423:3,1,3,1,4,5,8,9,8,6,3,4,2,1,9,7,4,6,4,7,3,7,9,9,6,4,8,2,4,3
424:8,5,3,8,1,5,8,2,7,6,9,1,8,3,4,2,5,9,5,8,8,1,3,9,7,4,4,5,2,1
425:5,8,2,3,9,8,9,9,2,8,9,1,6,1,3,1,5,9,9,7,7,9,1,3,1,4,7,1,4,8
426:9,4,1,7,8,9,4,9,8,9,7,3,1,8,4,6,4,6,6,5,8,3,6,8,2,2,5,4,3,5
427:2,2,7,3,3,7,2,9,2,1,5,6,1,5,9,1,3,9,8,5,1,6,8,4,5,4,4,5,9,5
428:8,9,8,2,5,1,2,4,7,3,1,3,5,1,4,6,6,4,1,2,3,3,9,1,5,3,7,7,5,3
429:8,3,8,2,3,8,5,6,2,5,6,8,2,3,6,4,8,3,6,5,7,3,1,2,4,6,9,2,8,5
430:8,4,5,7,8,7,3,6,3,1,8,9,5,4,6,7,1,5,3,8,6,1,1,4,8,9,9,2,2,6
431:6,9,7,4,1,4,1,6,9,2,6,5,9,6,6,2,8,5,7,2,5,4,2,2,8,2,7,9,9,8
432:6,9,6,3,3,7,9,8,3,3,4,7,5,4,9,8,4,3,3,5,2,5,8,4,1,2,2,9,8,5
433:5,7,4,5,1,6,9,6,8,3,7,5,3,5,7,6,8,1,7,4,8,2,3,4,4,9,8,8,7,4
434:4,5,9,4,2,7,9,3,8,2,3,5,9,8,9,4,3,2,6,9,4,4,5,9,7,5,8,3,3,1
435:1,4,5,2,8,5,2,2,3,6,4,5,2,2,7,9,4,7,6,9,8,9,2,2,7,5,5,5,7,2
436:8,5,7,8,3,4,2,2,4,4,9,7,3,7,7,8,7,6,6,9,6,5,1,2,1,8,5,3,8,8
437:1,8,2,1,3,2,2,3,1,5,5,7,4,3,4,9,2,4,7,2,2,3,9,3,2,3,8,1,1,7
438:7,6,3,7,5,4,3,8,4,2,9,3,9,9,3,8,3,4,6,2,8,7,8,3,2,1,6,7,5,9
439:6,8,1,3,2,5,9,9,4,9,2,5,8,3,1,4,3,3,6,1,1,4,9,8,7,3,8,2,9,3
440:8,2,8,3,2,9,9,3,9,6,2,4,6,5,2,7,4,9,5,6,6,8,2,5,2,8,3,6,4,9
441:1,7,6,6,7,8,5,3,3,4,5,3,4,7,7,9,7,2,3,6,5,4,3,2,8,1,7,2,5,3
442:7,9,3,4,6,6,7,4,7,7,3,6,8,1,1,7,5,4,9,2,6,7,5,1,9,3,6,4,3,1
443:8,3,7,2,7,2,9,6,9,4,8,7,9,2,9,4,2,6,6,3,7,2,3,9,3,8,8,1,4,1
444:1,3,9,2,7,5,4,8,3,2,2,9,4,4,7,8,3,5,6,9,9,4,9,5,6,5,5,2,6,3
445:8,5,1,8,2,7,4,7,3,5,1,5,3,3,3,6,7,5,1,3,7,2,3,5,8,3,1,7,5,8
446:6,8,8,9,4,3,5,9,8,2,6,3,8,1,1,2,5,2,6,5,1,1,3,4,4,1,4,6,7,8
447:2,3,4,2,8,6,9,7,8,1,1,5,5,3,2,9,9,5,1,4,3,7,1,6,8,5,5,7,5,4
448:5,2,2,9,4,6,1,2,2,9,3,6,9,4,6,2,6,8,5,7,5,8,7,8,4,8,9,4,1,7
449:3,7,8,6,7,7,9,1,2,2,3,7,8,2,9,5,3,8,2,8,3,4,3,8,3,3,5,2,2,6
450:8,6,8,5,8,8,5,3,4,4,7,6,8,4,4,9,6,8,6,5,4,5,8,5,3,6,5,3,7,2
